File Name,Reported,Time Reported,Location,Report #,Occurred,Time Occurred,Incident Type,Summary,Disposition,IncidentGroups,TimeGroups,Lat,Long,AREA_COLOR
part_177,11/29/14,05:53PM,NORFOLK ST & PLAYGROUND ST,1404665,11/29/14,06:00AM,BURGLARY-MOTOR VEHICLE,A suspect smashed the rear passenger side wing window to gain entry and removed multiple bottles of prescription medications.,Inactive Investigation,THEFT,3 AM - 6 AM,34.0605396,-118.2003624,HC
part_177,11/29/14,06:00PM,PARKING STRUCTURE A,1404666,11/29/14,05:00PM,TRAFFIC,"A non-USC male drove his vehicle into a staff member's parked vehicle, causing major damage to the staff member's vehicle.",CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0211373,-118.2903796,C
part_177,11/29/14,07:08PM,CLINICAL SCIENCE CENTER,1404668,11/29/14,07:08PM,FIRE,DPS officers and LAFD Unit #1 responded to a first floor fire alarm activation due to unknown cause. No smoke or fire was found. LAFD reset the alarm then cleared the building for reentry.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.06245,-118.200147,C
part_177,11/29/14,10:46PM,2607 ORCHARD AV,1404669,11/29/14,04:00PM,THEFT-MOTOR VEHICLE,"A suspect entered an unsecured vehicle, and removed six credit cards and an IPod.",Inactive Investigation,THEFT,3 PM - 6 PM,,,XXX
part_177,11/30/14,12:34AM,RALPHS SUPERMARKET,1404670,11/30/14,12:28AM,ROBBERY,"Security guards monitoring the floor confronted two suspects who were observed attempting to exit the store with several bottles of alcohol concealed beneath their sweatshirts. The suspects pushed the guards to the ground, then they fled to a waiting vehicle and drove away.",CLOSED,THEFT,9 AM - 12 PM,34.031796,-118.290798,T
part_177,11/29/14,11:44PM,TAU KAPPA EPSILON,1404671,11/29/14,11:45PM,ALCOHOL,"DPS officers responded to an intoxicated student who was reported to be unable to care for himself. The student became combative when contacted by the officers and they concluded that he was a danger to himself and others. The officers were unable to locate anyone to care for the student, so he was arrested and transported to MDC for booking.",Cleared Arrest,SUBSTANCE ABUSE,9 PM - 12 AM,34.026814,-118.278162,K
part_177,11/30/14,01:15AM,33RD ST & HOPE ST,1404673,11/30/14,01:15AM,PROPERTY,"DPS officers on routine patrol observed a suspect riding a bicycle while carrying a second one and detained him for investigation. The suspect gave conflicting stories about how he obtained the bikes, but the officers could not locate the owners to determine if a crime had occurred. The bikes were then impounded and the suspect was released.",Inactive Investigation,THEFT,12 AM - 3 AM,34.0219831,-118.2769929,G
part_177,11/30/14,07:26PM,28TH ST & UNIVERSITY AV,1404674,11/30/14,07:26PM,VEHICLE CODE,"DPS officers responded to a student who was struck by a Campus Cruiser while crossing the street. The driver of the vehicle did not stop to exchange information with the student, but the officers were able to ascertain his identity from his supervisor. The student was not injured and there was no damage to the vehicle.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0277306,-118.2810397,R
part_177,11/30/14,09:03PM,TROJAN RESIDENCE HALL,1404675,11/30/14,09:03PM,SERVICE,DPS officers responded to the location to check on the welfare of a student after a friend reported that he believed that the subject may be contemplating harming himself. The student was unharmed when contacted by the officers and he was placed in contact with a counselor at the Student Counseling Center. The counselor concluded that the student was not a danger to himself or others and he was subsequently released at the scene.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0192468,-118.2822622,C
part_177,11/30/14,07:26PM,TACO BELL,1404676,11/30/14,07:26PM,THEFT-PETTY,DPS officers responded to a student who was detaining a suspect who aided a second suspect who snatched his cellular phone and wallet from inside a vehicle. The suspect tossed the property to a third suspect prior to being detained and the outstanding suspects could not be located. The suspect was then arrested and transported to 77th station for booking.,Cleared Arrest,THEFT,6 PM - 9 PM,,,XXX
part_177,12/1/14,10:17AM,1238 37TH DR,1404678,11/18/14,01:00AM,PROPERTY,A student reported his passport missing.,Inactive Investigation,THEFT,12 AM - 3 AM,,,XXX
part_177,12/1/14,10:13AM,HEALTHCARE CENTER 2,1404679,12/1/14,10:13AM,SERVICE,DPS officers responded to a non-USC female complaining of chest pains and difficulty breathing. A Rapid Response team was at the scene evaluating the female when the officers arrived and she was subsequently transported to Keck Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0628753,-118.2025628,HC
part_177,12/1/14,10:11AM,PARKING STRUCTURE C,1404680,11/24/14,02:30PM,PROPERTY,A non-USC male reported that the front bumper was damaged while his vehicle was parked at the location.,CLOSED,THEFT,12 PM - 3 PM,,,XXX
part_177,12/1/14,11:40AM,2626 PORTLAND ST,1404681,11/25/14,12:00PM,PROPERTY,A student reported her bicycle missing.,CLOSED,THEFT,9 PM - 12 AM,,,XXX
part_177,12/1/14,10:06AM,ELVON & MABEL MUSICK LAW BUILDING CENTER,1404682,12/1/14,10:05AM,FIRE,"DPS officers and LAFD Unit #15 responded to a second floor fire alarm activation due to a malfunction. No smoke or fire was found. FMS personnel were requested to reset the alarm and conduct repairs, then the building was cleared for reentry.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0186751,-118.2842727,C
part_177,12/1/14,12:53PM,UNIVERSITY PARKING CENTER,1404683,11/26/14,09:00PM,THEFT-PETTY,A suspect removed the front wheel from a bicycle secured to a bike rack.,CLOSED,THEFT,6 PM - 9 PM,34.019794,-118.2772,G
part_177,12/1/14,12:28PM,32ND ST & SHRINE PL,1404684,12/1/14,12:25PM,PROPERTY,"DPS officers responded to a report of a juvenile removing the seat from a bicycle parked near the location and detained him for investigation. The officers were unable to locate the owner of the bike to determine if a crime had occurred, so the juvenile was cited for a curfew violation and released to his mother.",CLOSED,THEFT,9 PM - 12 AM,,,XXX
part_177,12/1/14,01:44PM,KECK HOSPITAL OF USC,1404685,12/1/14,01:44PM,ALARM RESPONSE,DPS officers responded to a radiation alarm activation on the loading dock at the location. An Environmental Services staff member was on the dock when the officers arrived and he determined that a bag he was carrying had activated the alarm. The staff member then transported the bag to a containment room for proper disposal.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.0620499,-118.201557,XXX
part_177,12/1/14,01:15PM,THOMAS & DOROTHY LEAVEY LIBRARY,1404686,12/1/14,12:50PM,THEFT-PETTY,A suspect entered the unsecured location and removed an unattended cellular phone.,Cleared by MO,THEFT,9 PM - 12 AM,34.021804,-118.282891,C
part_177,12/1/14,02:13PM,23RD ST & SCARFF ST,1404687,11/28/14,06:00PM,PROPERTY,A student reported his bicycle missing.,CLOSED,THEFT,3 PM - 6 PM,,,XXX
part_177,12/1/14,02:40PM,WAITE PHILLIPS HALL OF EDUCATION,1404688,12/1/14,01:12PM,THEFT-PETTY,"A suspect entered an unsecured office, and removed an unattended cellular phone and currency from a wallet.",CLOSED,THEFT,12 PM - 3 PM,34.021946,-118.283824,C
part_177,12/1/14,12:30PM,EXPOSITION BL & FIGUEROA ST,1404689,12/1/14,12:30PM,THEFT-PETTY,DPS officers responded to a report of a bike theft in progress near the location and detained two suspects matching the descriptions given by a witness. The suspects were found in possession of a bike that was registered to a student and when the officers contacted her she stated that no one had permission to remove it. The suspects were then arrested and transported to 77th station for booking.,Cleared Arrest,THEFT,9 PM - 12 AM,34.018009,-118.28299,C
part_177,12/1/14,03:27PM,CARDINAL 'N' GOLD,1404690,11/27/14,06:00PM,PROPERTY,A student reported her bicycle missing.,CLOSED,THEFT,3 PM - 6 PM,,,XXX
part_177,12/1/14,02:37PM,VALLEY WAREHOUSE BUILDING,1404691,11/26/14,10:00PM,BURGLARY,"A suspect pried open a window to gain entry to the parking booth at the location, and removed a charger, a jumper box, a heater and a radio.",Inactive Investigation,THEFT,9 PM - 12 AM,34.06483,-118.194347,HC
part_177,12/1/14,03:34PM,WILLARD KEITH ADMINISTRATION & MEDICAL FORUM BUILD,1404692,11/30/14,07:39PM,SERVICE,A staff member reported receiving a derogatory text message from a terminated coworker.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0611247,-118.2057133,HC
part_177,12/1/14,06:30PM,PI BETA PHI,1404693,12/1/14,06:25PM,BATTERY,"A security guard reported that a non-USC male pushed him and knocked a notebook out of his hand when he advised the subject that he could not park in the private parking lot at the location. The male was detained for questioning by DPS officers, but the guard did not desire criminal prosecution of the matter and he was subsequently released.",CLOSED,VIOLENT ACT,3 PM - 6 PM,,,XXX
part_177,12/1/14,08:30PM,VERNA & PETER DAUTERIVE HALL,1404694,12/1/14,08:30PM,FIRE,DPS officers and LAFD Unit #15 responded to a roof fire alarm activation from a pull station. No smoke or fire was found. LAFD reset the alarm then cleared the building for reentry.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,,,XXX
part_177,12/1/14,08:54PM,UNIVERSITY CLUB AT KING STOOPS HALL,1404695,12/1/14,08:54PM,FIRE,DPS officers and LAFD Unit #210 responded to a first floor fire alarm activation possibly due to steam from a carpet cleaner. No smoke or fire was found. LAFD reset the alarm then cleared the building for reentry.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0226087,-118.2831318,C
part_177,12/1/14,05:27PM,PERTUSATI UNIVERSITY BOOKSTORE,1404696,12/1/14,04:25PM,THEFT-PETTY,Retail Unit officers monitoring surveillance cameras observed a student remove several items of clothing from display racks and place them in his backpack. The officers detained the student when he exited the store without paying for the clothing and he was taken into custody by DPS officers who responded to the scene. The student was then arrested and transported to 77th station for booking.,Cleared Arrest,THEFT,3 PM - 6 PM,34.0205022,-118.2856566,C
part_177,12/1/14,09:00PM,GENERAL WILLIAM LYON UNIVERSITY CENTER,1404697,12/1/14,07:45PM,THEFT-GRAND,A suspect entered an unsecured gym and removed an unattended backpack.,Open,THEFT,6 PM - 9 PM,34.024367,-118.288341,C
part_177,12/1/14,11:45PM,909 30TH ST,1404698,11/28/14,09:30AM,SERVICE,Two students reported receiving phone calls from a suspect who impersonated the other while asking them for information about their class assignments.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,,,XXX
part_177,12/2/14,09:45AM,JOHN STAUFFER SCIENCE LECTURE HALL,1404699,12/2/14,09:15AM,PROPERTY,A student reported his bicycle missing.,CLOSED,THEFT,6 AM - 9 AM,,,XXX
part_177,12/2/14,09:06AM,KENNETH NORRIS JR. CANCER HOSPITAL RESEARCH INSTIT,1404700,12/2/14,09:05AM,TRAFFIC,"A staff member drove a University tram into a non-USC female's parked vehicle and then struck a city fire hydrant, causing unspecified damage.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,,,XXX
part_177,12/2/14,08:21AM,EILEEN & KENNETH T. NORRIS DENTAL SCIENCE CENTER,1404701,12/2/14,08:00AM,SERVICE,DPS officers responded to a staff member complaining of chest pains. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the staff member then transported her to Kaiser Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.0240501,-118.2863312,C
part_177,12/2/14,10:56AM,DAVID X. MARKS RESIDENCE HALL,1404715,11/18/14,11:00AM,PROPERTY,A student reported her bicycle missing.,CLOSED,THEFT,9 AM - 12 PM,34.0196784,-118.282449,C
part_177,12/2/14,10:14AM,28TH ST & VERMONT AV,1404716,12/2/14,10:10AM,SERVICE,DPS officers responded to a report of a suspect driving near the location in a vehicle that was identified as stolen by the license plate recognition system. The officers located the vehicle parked outside a business and detained the suspect when he returned to it. The suspect explained that he was the registered owner of the vehicle and must have given the wrong license plate number when he reported a different vehicle stolen. The officers confirmed the suspect's story and he was subsequently released.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0295748,-118.2915396,T
part_177,12/2/14,01:17PM,MARK TAPER HALL OF HUMANITIES,1404717,12/2/14,12:00PM,HARASSMENT,A faculty member reported that a non-USC male who was sending her excessive email messages after they met at a conference has recently been attempting to call her at work since she blocked him from sending her messages.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0222729,-118.2845601,C
part_177,12/2/14,02:46PM,BRIDGE MEMORIAL HALL,1404718,12/2/14,02:40PM,SERVICE,DPS officers responded to a student who fainted. LAFD RA Unit #15 was examining the student when the officers arrived and she was released at the scene after declining transportation for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.0185649,-118.2853523,C
part_177,12/2/14,05:01PM,H. LESLIE HOFFMAN HALL OF BUSINESS ADMINISTRATION,1404719,12/2/14,12:00PM,SERVICE,A faculty member reported that a student has been posting threatening language in a study group chat room.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0187226,-118.285234,C
part_177,12/2/14,03:57PM,PERTUSATI UNIVERSITY BOOKSTORE,1404720,12/2/14,03:57PM,THEFT-PETTY,Retail Unit officers monitoring surveillance cameras observed a student remove a jacket from a display rack and place it in his backpack. The officers detained the student when he exited the store without paying for the jacket and he was taken into custody by DPS officers who responded to the scene. The student was then arrested and transported to 77th station for booking.,Cleared Arrest,THEFT,12 PM - 3 PM,34.0205022,-118.2856566,C
part_177,12/2/14,05:07PM,OUTSIDE USC AREA,1404721,12/2/14,01:25PM,TRAFFIC,"A staff member lost control of a University vehicle when it began to hydroplane and collided with a freeway center divider, damaging the front bumper.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_177,12/2/14,07:31PM,KECK HOSPITAL PARKING BLDG.,1404722,12/2/14,07:00AM,PROPERTY,A staff member reported that the rear bumper was damaged while her vehicle was parked at the location.,CLOSED,THEFT,6 AM - 9 AM,34.0620499,-118.201557,XXX
part_177,12/2/14,07:02PM,LAIRD J. STABLER MEMORIAL HALL,1404723,12/2/14,07:00PM,EH&S,DPS officers responded to a report of the smell of gasoline emanating from the location and upon their arrival they were met by a student who stated that the odor was from an experiment he was conducting. The officers determined that the student failed to follow protocol requiring that he notify DPS of such experiments and advised him that the matter would be referred to Judicial Affairs. The officers then cleared the scene.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.01989457,-118.2869325,C
part_177,12/2/14,07:44PM,ADAMS BL & FIGUEROA ST,1404724,12/2/14,07:40PM,TRAFFIC,"A non-USC male driving his personal vehicle collided with a student driving her personal vehicle, causing unspecified damage.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.028425,-118.2760028,R
part_177,12/2/14,08:57PM,UNIVERSITY PARKING CENTER,1404725,12/2/14,08:52PM,TRAFFIC,"A student drove a University vehicle into a pole, causing minor damage to the vehicle.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.019794,-118.2772,G
part_177,12/2/14,11:58PM,THE LORENZO APARTMENTS,1404726,12/2/14,08:10AM,THEFT-PETTY,A suspect removed a bicycle secured to a bike rack.,CLOSED,THEFT,6 AM - 9 AM,34.0273386,-118.2732403,G
part_177,12/3/14,01:02AM,INTERNATIONALLY THEMED RESIDENTIAL COLLEGE,1404727,12/2/14,10:00PM,DISTURBANCE,DPS officers responded to a report of two students involved in a dispute at the location. The students had been separated by an RA when the officers arrived and both of them were questioned and released without further incident.,Cleared by Exceptional Means,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0193746,-118.2909679,C
part_177,12/3/14,04:01AM,36TH PL & VERMONT AV,1404728,11/12/14,03:00AM,SERVICE,A staff member reported that she has been the subject of on-going harassment by the wife of her former car pool partner and it has caused her to fear for her safety.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,34.022067,-118.2915955,W
part_177,12/3/14,06:15AM,PARKING STRUCTURE A,1404729,12/3/14,05:30AM,PROPERTY,A purse was found in the back seat of a Campus Cruiser and turned in to DPS Lost & Found.,CLOSED,THEFT,3 AM - 6 AM,34.0211373,-118.2903796,C
part_177,12/3/14,08:14AM,UNIVERSITY GATEWAY APARTMENTS,1404730,11/30/14,06:00PM,PROPERTY,A student reported his bicycle missing.,CLOSED,THEFT,3 PM - 6 PM,34.0228647,-118.2798117,R
part_177,12/3/14,07:52AM,HEALTHCARE CENTER 4,1404731,12/3/14,07:45AM,SERVICE,A contractor who was working on the sixth floor of the location reported that a coworker shoved him three times during an argument. The contractor did not desire criminal prosecution and stated that the matter would be handled internally by his employer.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.061788,-118.2025337,HC
part_177,12/3/14,10:10AM,THE ROW AREA,1404732,12/1/14,09:00AM,THEFT-MOTOR VEHICLE,"A suspect entered an unsecured vehicle, and removed a cell phone charger, the owner's manual, the registration, an insurance card and a USC parking permit.",CLOSED,THEFT,6 AM - 9 AM,,,XXX
part_177,12/3/14,11:52AM,JEFFERSON BUILDING,1404733,11/28/14,04:00PM,PROPERTY,A student reported his passport missing.,CLOSED,THEFT,3 PM - 6 PM,34.0248257,-118.2870003,C
part_177,12/3/14,11:57AM,HEALTHCARE CENTER 2,1404734,12/3/14,11:57AM,SERVICE,DPS officers responded to a non-USC female complaining of difficulty breathing. A Rapid Response team was at the scene evaluating the female when the officers arrived and she was subsequently transported to Keck Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0628753,-118.2025628,HC
part_177,12/3/14,12:52PM,USC UNIVERSITY HOSPITAL NORRIS TOWER,1404735,12/3/14,12:53PM,SERVICE,DPS officers responded to a non-USC female who briefly lost consciousness after experiencing difficulty breathing. A Rapid Response team was at the scene evaluating the female when the officers arrived and she was subsequently transported to Keck Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0613426,-118.2048393,HC
part_177,12/3/14,01:58PM,CENTER FOR HEALTH PROFESSIONS,1404736,11/26/14,07:00PM,BURGLARY,"A suspect cut a hole in a fence to gain access to a storage area, and removed a chain saw, a drill and an electrical cord.",Inactive Investigation,THEFT,6 PM - 9 PM,,,XXX
part_177,12/3/14,11:51AM,ROGER AND MICHELE DEDEAUX ENGEMANN STUDENT HEALTH CENTER,1404737,12/3/14,11:51AM,SERVICE,"DPS officers responded to the location at the request of a counselor who reported that a student was in need of an escort to a medical center for psychiatric care. The officers transported the student to the facility, but upon their arrival he refused to voluntarily admit himself and asked to be transported back to his residence. The officers complied.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.025235,-118.288858,C
part_177,12/3/14,02:14PM,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,1404738,12/3/14,11:45AM,PROPERTY,A student reported her cellular phone missing.,CLOSED,THEFT,9 AM - 12 PM,34.0218363,-118.2828867,C
part_177,12/3/14,12:12PM,SEELEY G. MUDD BUILDING,1404739,12/3/14,09:30AM,SERVICE,A LAUSD psychiatric social worker reported that a juvenile who was on campus for a field trip made a statement about harming himself. DPS officers located the juvenile and transported him to the DPS office to meet with the social worker and his father. The juvenile was then transported to LAC+USC Hospital for evaluation. There was no USC involvement.,Cleared Arrest,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.0212136,-118.2891233,C
part_177,12/3/14,03:06PM,UNIVERSITY GATEWAY APARTMENTS,1404740,11/27/14,07:00PM,PROPERTY,A student reported her bicycle missing.,CLOSED,THEFT,6 PM - 9 PM,34.0228647,-118.2798117,R
part_177,12/3/14,03:53PM,ENTRANCE GATE 5,1404741,12/3/14,01:45PM,PROPERTY,A student reported her cellular phone missing.,CLOSED,THEFT,12 PM - 3 PM,,,XXX
part_177,12/3/14,03:41PM,SHRINE AUDITORIUM LOT,1404742,12/3/14,03:15PM,VEHICLE CODE,DPS officers responded to a student who was struck by a vehicle while riding her bicycle. The student complained of pain in her foot and leg and the officers subsequently transported her to SHC for medical treatment. LAPD officers were requested and responded to conduct a traffic investigation. The driver of the vehicle left the scene without stopping to report the incident or check on the student's welfare.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_178,12/3/14,05:24PM,30TH ST & UNIVERSITY AV,1404743,12/2/14,02:00PM,TRAFFIC,"A student reported that he was struck by a vehicle while riding his bicycle the previous day. The student stated that he sought medical treatment on his own at SHC following the incident, but he was now experiencing symptoms of a possibleconcussion. DPS officers then transported the student to California Hospital for medical treatment.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.0266838,-118.2817769,R
part_178,12/3/14,05:31PM,28TH ST & UNIVERSITY AV,1404744,12/3/14,05:15PM,TRAFFIC,DPS officers responded to a student who was struck by a vehicle while crossing the street. LAPD officers and LAFD RA Unit #10 were at the scene when the officers arrived and the RA Unit subsequently transported the student to California Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0277306,-118.2810397,R
part_178,12/3/14,04:15PM,DELTA GAMMA,1404745,12/3/14,04:15PM,DISORDERLY CONDUCT,"DPS officers responded to a report of a suspect attempting to cut a lock off a bike in the racks outside the location and detained him for investigation. The officers found the suspect in possession of multiple burglary tools and he was positively identified by a witness during a field ""show-up."" The suspect was then arrested and transported to MDC for booking.",Cleared Arrest,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.026911,-118.278389,K
part_178,12/3/14,08:47PM,PARKING STRUCTURE A,1404746,12/3/14,08:45PM,TRAFFIC,"A student drove a University vehicle into a trailer parked outside the location, causing minor damage to the vehicle and the trailer.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0211373,-118.2903796,C
part_178,12/3/14,08:37PM,DEAN BARTLETT CROMWELL FIELD,1404747,12/3/14,08:35PM,SERVICE,"DPS officers responded to a student who sustained a cut to his nose when he was accidentally kicked by another student while playing soccer. An LAFD RA unit was requested and Unit #15 responded. The RA Unit treated the student and offered transportation for additional medical treatment, but he declined and was subsequently released to seek it on his own.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.021986,-118.287832,C
part_178,12/3/14,06:14PM,EILEEN & KENNETH T. NORRIS DENTAL SCIENCE CENTER,1404748,12/3/14,06:20PM,SERVICE,DPS officers responded to a student who injured his leg when he fell while riding his bicycle near the location. The student stated that he would seek medical treatment on his own at SHC the following morning and requested transportation to his residence. The officers complied.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0240501,-118.2863312,C
part_178,12/4/14,12:29AM,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,1404750,12/4/14,12:29AM,SERVICE,DPS officers responded to a student who was vomiting in a restroom at the location. The student stated that he forced himself to vomit after drinking alcohol and he did not desire medical treatment. The officers then cleared the scene.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0218363,-118.2828867,C
part_178,12/4/14,02:27AM,JEFFERSON BL & HOOVER ST,1404751,12/4/14,02:25AM,TRAFFIC,"A non-USC male drove his vehicle into a University vehicle driven by a student, causing moderate damage to both of them.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,34.0236624,-118.2840586,C
part_178,12/4/14,02:46AM,KATHERINE B. LOKER TRACK STADIUM,1404752,12/4/14,02:46AM,FIRE,DPS officers and LAFD Units #15 and 215 responded to a fire alarm activation due to a broken fire sprinkler head. No smoke or fire was found. LAFD shut off the water to the sprinklers and FMS personnel were requested to replace the sprinkler head. LAFD then reset the alarm and cleared the building for reentry.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,34.022613,-118.288332,C
part_178,12/4/14,10:01AM,EXPOSITION BL & FIGUEROA ST,1404753,12/4/14,09:50AM,ROBBERY,Unknown suspect grabbed a female student's iPhone from her hand and fled.,Cleared Arrest,THEFT,6 AM - 9 AM,34.018009,-118.28299,C
part_178,12/4/14,08:35AM,PARKING STRUCTURE C,1404754,12/4/14,08:35AM,TRAFFIC,A student's vehicle was immobilized due to an altered parking permit.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,,,XXX
part_178,12/4/14,10:46AM,H. LESLIE HOFFMAN HALL OF BUSINESS ADMINISTRATION,1404755,12/4/14,10:40AM,SERVICE,A student was transported to a local hospital for illness.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0187226,-118.285234,C
part_178,12/4/14,12:16PM,ELVON & MABEL MUSICK LAW BUILDING CENTER,1404756,12/4/14,12:10PM,SERVICE,Los Angeles Fire Paramedics assisted a student who fell unconscious during class.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0186751,-118.2842727,C
part_178,12/4/14,12:21PM,PARKING STRUCTURE C,1404757,11/30/14,06:00PM,TRAFFIC,A student was cited for displaying an altered parking permit.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,,,XXX
part_178,12/4/14,02:00PM,GALEN ATHLETIC PAVILION,1404758,12/4/14,01:50PM,OBSCENE ACTIVITY,A staff member reported a prank phone call from an unknown juvenile.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.02096,-118.279925,G
part_178,12/4/14,01:42PM,FIGUEROA BUILDING,1404759,12/4/14,01:00PM,THEFT-MOTOR VEHICLE,Unknown suspect entered an unsecured vehicle and removed a laptop from the backseat.,Inactive Investigation,THEFT,12 PM - 3 PM,,,XXX
part_178,12/4/14,03:25PM,INTERNATIONALLY THEMED RESIDENTIAL COLLEGE,1404760,12/4/14,03:20PM,PROPERTY,A large amount of cash (U.S. currency) was recovered and released to DPS lost and found.,CLOSED,THEFT,12 PM - 3 PM,34.0193746,-118.2909679,C
part_178,12/4/14,02:43PM,MOON APTS,1404761,10/1/14,12:00PM,DISTURBANCE,Two students argued about personal property barrowed without permission.,Cleared by Exceptional Means,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,,,XXX
part_178,12/4/14,03:18PM,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1404762,12/4/12,03:15PM,SERVICE,A staff member was transported to a hospital after complaining of chest pains.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_178,12/4/14,04:00PM,PARKING STRUCTURE C,1404763,12/4/14,08:00AM,TRAFFIC,A staff member was cited for displaying an altered parking permit.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,,,XXX
part_178,12/4/14,05:52PM,UNIVERSITY GATEWAY APARTMENTS,1404764,12/4/14,05:20PM,PROPERTY,A staff member claimed that she struck a pole while driving through the parking structure.,CLOSED,THEFT,3 PM - 6 PM,34.0228647,-118.2798117,R
part_178,12/4/14,07:03PM,COLLEGE HOUSE,1404765,12/4/14,07:03PM,SERVICE,A visitor on the campus tripped and fell causing injury to her left ankle. She declined medical attention.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,,,XXX
part_178,12/4/14,09:47PM,RALPHS SUPERMARKET,1404766,12/1/14,09:02PM,THEFT-PETTY,"While shopping, a student left his laptop and wallet containing a large amount of U.S. currency unattended in a shopping cart for five minutes. When he returned, he discovered his property missing.",Inactive Investigation,THEFT,6 PM - 9 PM,34.031796,-118.290798,T
part_178,12/5/14,03:06AM,CARDINAL 'N' GOLD,1404767,12/5/14,03:07AM,ALCOHOL,Report of a student drunk and passed out on the sidewalk. The student was left in the care of his friend.,CLOSED,SUBSTANCE ABUSE,12 AM - 3 AM,,,XXX
part_178,12/5/14,04:46AM,CECELE & MICHAEL BIRNKRANT RESIDENCE HALL,1404768,12/5/14,04:46AM,SERVICE,A friend of a student was concerned about her friend after having few drinks and asked DPS to check on her. The friend (student) was present and well.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 AM - 6 AM,34.021445,-118.2824174,C
